text,labels
@Genuinemitzi @nonvictional fags.!,0
Kissing with these nigga houes is not due,0
Fuck this shit nigga! Olivia's pussy has done Batshit Fitz !!!,0
Yo Bitch Ass needs to go.,0
Did you ask a Nicca where Dey obtained a false designer FRM,0
It is incredible for me that there are Americans who refused to kill the Okies.,0
This nigglet & # 10084;& # 65039;,0
@ Jrise88 @ g_anderson4 what do you want,0
"Bro everyone is a ho then, fuck it, your favorite color is the red mango you are a ho, you load your phone up to 100% = ho, smh",0
& # 8220;@ ttevy_8: I want affection 24/7 but I also want to be left alone 24/7 ... Do you see the problem here?& # 8221;,0
@El_prietito @Lovexlilyyyy Jigaboos alias Homewrekers must be blocked!,0
RT @pluggedinpiff: Green Azz Niggas !!!! & amp; you the new sluts are talling the activity of suck of suck why they continue to do it !!!,0
@BonNOXXX NAH She told you a fag,0
"RT @USEEMITCH: 1, 2, 3, 4 ... How many negroes are in my store, I know that your flight! & # 128514;& # 128514;& # 128514;",0
@Chandailbailey @stezeyflow @Hunturpls You must accept the fact that you are both hipster fagots.,0
Omg @frannyhilison: @pattiemallette ugly fagot.tu is a bad mother. You should kill you like Robin Williams,0
@ Derek_kirchner7 @ tori_mills02 Fags & # 128567;& # 128567;,0
This photo is now broadcast by jihadists with a call to kill it.http: //t.co/pun8fnvbal #saudi #isis #Syria,0
"None of us went to these prestigious establishments, so we are clearly not as superior as these whores of returns ...",0
"RT @seymor_buccs: guy, most of you could not justify your work, if you discovered your racist boss, so close.",0
@Yungrajee shit I will pay the premium to escape from these hooks of everything,0
Dani Alves withdrew this hairstyle.neymar just looks like a fag,0
Fagot ass bitch nigga,0
Philip Rivers seems to want to almost call with a negro for this bad game,0
@EvandMyers @nineinchessoft you have a redneck attitude. The same people who think that Benghazzi is really thinking that Fox Fake NWS is real.,0
#SouthCarolina is full of white trash cans,0
"Gave him this ""moving the negro"" Push SMH .. http://t.co/ekdsi8pqdd",0
@Hellootitty nègre,0
"RT @ marylene58: ""@maggietanquary: this is one of the ugliest women I have ever seen. Cross between a reptile and a crow."" Http://t.co/jsyaogup4S",0
@garrett_winker wow u hoe is the term for women,0
"""These bitter bitter sluts, I'm not damn with EM""",0
@Young_Monon what is this chinks email? I move to China and I slice her throat,0
What a fuck,0
You a hoe if you cry because you are pregnant. It was all smiles while you drive this bite female dog.,0
RT @juicy_squeaky: Any bitch who needs a crowd to fight is clearly easily influenced & amp; weak -minded & amp; will most likely commit suicide & # 128514;& # 128514;,0
@Samzbikowski a little Amigo Negre pulled a pistol on Nate and I a few weeks ago. I was delighted!& # 128299;& # 128299;& # 128299;,0
@Officialskais killing your ugly monkey ass looking for shit,0
@ Godrocamora416 Fagot,0
& # 128514;& # 128514; fucc Nicca Yu poses to be fired upwards,0
Senator @Tedcruz is an anchor baby! Go back where you came from. #Natural #Born #canadian,0
I hate all these industry drivers. I hope they all get Nigerian summer flu,0
"A guy claiming to be a republican called C-SPAN News and said that ""the Republicans hate that Nigger Obama"" https://t.co/xze0u7guzm",0
@Breeolson @ gingerbeard66 your fuck,0
"Pop in Nigguh, looks like Crisco",0
Gabby is a dog and two accounts,0
"@DeFendwallst anything! Fuck all these assholes. This are negroes, they all look like me.",0
"""Ayo, I even kill disabled and paralyzed bitches / Look at my scalp very close and you will see triple sixth""",0
"The niggas are so gay ... and they try to cancel it by saying ""no were brothers, it's cool"" nahhhhhaahahahahaha you a fagot bruh",0
Fuck a lame nigga that you a gearbox slutty,0
"@_Goldwhippp Fagots, elderly people, people who cannot drive, drunk on people",0
@_cblaze @barbod6fcb @oddbeast man salur,0
@Delaney_Guinan a fag that must grow up,0
RT @Nowomanisright: You can be a good girl whatever you want and these hooks will still draw the attention of negros from time to time,0
slut you are white stfu with your Spanish shit,0
"""You don't have Gunna doing shit Spear Chucker""",0
Giving you this carbroke trash can. #Transformthursday #ladykimora #vegasqueens #vegasshowgirls http://t.co/5bbmhaphrd,0
"RT @Cloutgod: horrible rapper # 1 tyga - the most rapper of the trash of all time ""she wants a yellow nigga, corn on the torchage"" I hit my mother when I heard it & # 8230;",0
"I literally laugh in shock, astonishment, joy. In ... Just everything. In all! Pop the Champagne American Queers. We arrived.",0
Vanessa is a fucking fag.,0
@ Paulmoon8 @ yurista4life @ JustinMiculka01 you damn Yankees I will be there in 2 months I will meet you,0
"@dolphrudager, you have no children?! What are you, one of them Queers!?",0
"RT @wisdom_spewed: no, you stupid Redneck, ""breeding"" does not mean that you can get your blue tick dog, Misty.",0
@ Rise88 Still stupid slut,0
"RT @ kidd_bravo615: Nigga wants to piss off a party, you know that my address strikes my door",0
"& # 8220;@imkrause: No need to thank me, killing negroes is his own reward.& # 8221;

Say my boyfriend about our diploma when we were 26 years old",0
@SydneesMalling fuck Miley Tranny looking now damn ass nigga,0
"RT @Aychmoore: Most teachers abuse their position, there is teaching with discipline and there is a cat, most are song",0
My doctor tonight is such a miserable cat. Even my nurse is pissed off. She has been here since 7 p.m. and has not come to see me once.,0
"RT @ coolie_gbe300: it's 2014 & amp; you, the negros, I always direct you, I tell you ""don't eat the pussy"". You must all be a suck dick.",0
@Steven_ratata bye you are a queer,0
It is really a shame that #California had the wedding pod the constraint after its citizens declared it illegal.,0
@REDNATIONBLOGGA fucks these fagots,0
"RT @nignoramus: This is how your ""suggestion"" takes place @piersmorgan

Racist: Ha, these negroes have ceased to be called Nigga

The end",0
RT @isaidnick: the negroes are so ignorant http://t.co/p9jddvsrvb,0
@Menachemdreyfus @natlfascist88 @waspnse shit your ass and shabbath your mothers puss u bastard Jew.,0
@SHVKXIR @Rickiroma @baesongz @jayzoverrated ahmed and delay Mikey for special Olympic boxing,0
RT @Natethaalmighty: the negros speak more than the sluts these days.,0
"The nations know who we are, but we are rather real negroes & amp; bad bitches.http: //t.co/ge6tnhxzaf",0
@ Blackman38tide LMFAO goes to the Whitey bed & # 128129;,0
I see more & amp; more negroes migrating above on Liberty RD ... SMH,0
"RT @kristajaymfc: no mom. I am not ""dramatic / immature"", I just have fucking mental problems and you are a dog and a cat.",0
"& # 8220;@ rocafella123 ""@waymoflydenu: if you are flowering in your vocabulary you a fagot"" & # 8221;",0
"Peace Fags, just remember that I am the best lux of support na. Deposit Lustboy, choose me and Kakao Up Tsm.",0
@Campos_uli is a pader #Hesgay,0
I'm so tired of you Niggers ...,0
"@Antoniofrench on ""You & # 8217; Rego 2HAVE 2HAVE 2 Kill crackers & amp; Babies & # 8221; New Black Panthers # CredibilitySSHOT #FERGUSONRIOT # Justice4MikeBROWN",0
"@Aryanliving Welcome to the movement. What obtains an advertisement still minor is a queer, an influence or a Jew (finally, according to the Internet).",0
This white dog had the damn nerve to call me a nigga & # 128078; when she pays for her lips to obtain Bigga & # 128514;& # 128564;,0
"RT @Tooracist: A black guy from my school asked if there were colorful printers in the library.

""He's a 2014 man, you can use any printer you have & # 8230;",0
The punk ass broke the bundles.,0
#THINGSIWILLTEachmychild how to play the Deez Niggas n Bitches dat be snakes,0
@Hovaa_ be sure you lizard fagot nègre pussy,0
"""We are here, and we are queer!""
""2, 4, 6, Hut! We love it in our buttocks!""",0
"""@jayswaggkillah: Jackies a #BlondeProblems delay"" at least I can make a toasted cheese!",0
"RT @ Fit4LifeMike: @ Whitecholo23 @Chanelisabeth True I need to sleep to make them save bruh !! so all the houes remain mirin;p
Okay, later & # 8230;",0
@kieffer_jason lmao why your father rose to be a female dog made nigga,0
Most Niccas broke but still in the ramp fires,0
@Newser Big Fucking Deal ... Cry Baby Niggers,0
@Sexwith_sockson fagot,0
You a cat nigga and I know it Nigga.,0
"#Faggots are only a #Scientific indicator that something is not going to celebrate as ""unique indivial"" because they are #cancer & gt;",0
@Bidenshairplugs he looks like a fag and his calendar is boring zzzzzz,0
"& # 8220;@Dickfurari: Hell ya they should make more alcohol ads like this.http: //t.co/h0jgortnf8&#8221;

- Say Be Heaven for a colorful man",0
@Brizgotti These new Hipster Nigga hypebeasts love all these bright colors and Nike keeps giving them what they want SMH,0
"@keltor_wade nah guy, especially sounds like a fag",0
This fucking beaner bitch,0
@xloitersquadx I made you lunch your fatty fat & # 128128;,0
"@Deeznutsdoe how much to wash my hole of the goal with your tongue, a little fagot",0
"I'm not weird, you're just a fag",0
@ Garner_412 heyyyyyyyyyyyyyyyyyyyy fag boy am I going to watch you play?,0
You are a fag if you use the cover of your Emoji face,0
@Whoswilly White Boy Talmbout Ight I will see you tomorrow at Nigger School,0
"""Turons the babies of Cracker!"". WTF I just heard ??????? Ouah.",0
Each cop spic in #Losangeles is faithful to #latinks,0
"Brady heard you said he was washed, now he washing the League on your Niggas in Houe.",0
"@Sweetakin Only rich white liberals know what is best for blacks. They do not see that, they are obviously uncle Toms.",0
"And the Jew @deUterostomes, however, favored my tweet. MDR.I no longer has time for this trash can.",0
Happy first day of Negro University @morbidmermaid,0
@Hovaa_ ok wat never you say Whitey.You have probably never seen the tree.,0
The #South of the United States is a white trash can.,0
"RT @ jakewaller97: Have you ever seen someone's account and think ""wow which fag"" but at the same time, you cannot not follow BC U Can't M & # 8230;",0
@Smasey you are a fagot,0
@White_thUnduh My dog does not want your ugly ass Gtfo ol Peyton Manning Lookin Ass,0
& # 128514; & # 8220;@Bossmobbe: racist all month .. Fuck U Honkey & # 8221;,0
& # 8220;@ Spannerhead29: @vertrellCarter # Fagot & # 8221; #respect,0
RT @Dessantigina: @tonyjrodriguez @wolfvanhalen so tony I think you are a little coarse and too young pussy to know what Real Rock and Rol & # 8230;,0
Inb4 Nègre de nose kill you,0
@Frankiejgrande Ew White Queer Shiope Thirst,0
@Herfarm serves from our country tea labels!,0
@Crackerjhak because you are a fag,0
@Hunteroore Nigger !!,0
"@Softetmuffin @_Tee13 @torahblaze Better believe that we are not slave slave slaves Miss White Man, unlike Yoself, She Devil",0
RT @xdsmooth: The way this niggah was brainstorming this film was #PRIFIC without @ 1Bookieg,0
I think this nigga delayed g,0
"@ Valonfox13 not but hell no, when blk. Stop sayin nigger, I will do it, what they can have that I can have. It is America",0
"RT @ cougar745iii: This girl enters class with fried chicken and pulls the spicy sauce from her handbag, I mean, come how Ghetto & amp; stereotypes & # 8230;",0
Only the Americans would hire white waste with links with international terrorism as a police officer.,0
"#Trayvonmartin described Zimmerman as ""scary ass cracker"".",0
RT @ nroth44: wow Lebron's stupid Negro Nègre really came there,0
Fucking fat of unpleasant ass huys funky,0
"God, I would sell my two nuts to watch LeBron tear his ACL right now and watch all these pussies commit suicide",0
It stinks here must then be the pussy niggas talkin shit #tomyfacebro test me,0
A Nicca says he Ballin asks him where his title is not his actions where his clothes in his keys,0
My best friend loves Justin Beiber which fag & # 128557;& # 128514;& # 128557; @crystalina,0
@Uberfacts Studies show that you are a fag,0
"Not trying to follow frighteners, no offense ...",0
"RT @fazededo: to rejections that constantly call on my house and threaten to rape my mother, Karma is a bitch. Piping in hell, fagots.",0
Rt @_bettyboo: you better ask not to send your bare female dog,0
"RT @MXLLXVV: "" @vivalajuicyy69: ---- & gt; tragedy smh rt @mxllxvv: the niggas do not know you but I will throw dirt on your name for the cat that you h & # 8230;",0
RT @fucking_garza: I want to sleep but I'm outside with this negro lol trying to hang it,0
Good Mernin Fagots http://t.co/3zptpqfktl,0
"One day, I'm like Harry Styles is so hot the next day, that is this fagot",0
"RT @DXPPERJAY: You, the assholes, know that referring to a girl like ""slut"" does not make your cock larger, right?",0
@mrgeology no ignoring you the cement at the head of Hillbilly. You said to tax. You can't read you,0
"Accept your flaws and imperfections because that's what makes you, you! You see, I am a fucking little cock with parents who don't like me.",0
"I swear that these Anon pods show up just to take photos to publish on Twitter. ""Listen, I was there ... like me""",0
RT @Cancerous_Kevin: @timrosscomedy @Michael_craig12 I have the impression that Tim Ross is a negro,0
"& # 8220;@Niggaimtatied: the cowboys win matches during the regular season, but when they arrive at the playoffs that waste AF lol & # 8221; hate the ass nigga",0
"Just to go crazy, go to your search bar here and look for ""stupid negroes"" & amp; jump on the head somewhere, then mention me lol @ stonethegreat23",0
@ Joey_d26 sweet comeback u fucking grass I don't watch football,0
"5,000 white men in vans screaming Negro and my trainer made the cheek to get angry.",0
Big dogs big bitten female dogs heeeey,0
Fagots http://t.co/dmkbghai1z,0
Niggas / sluts cheat because MF always thinks they are playing,0
Each cop spic of #Losangeles has violated or thought of raping a white woman. This is why these half-recruits get a job as pigs.,0
@SBSYLVESTER @Kieffer_jason @HUNTERBUCH66 SLUT U Laid then HOUE,0
"Her big ass smile, her eyes are cash.",0
The whores of Royals Slut! Work!,0
But at least they let me know ... you are a fag if you keep this type of Twitter secrets,0
RT @Salmeron_bryan: You are not the father! What every Mexican / Negro likes to hear.,0
Boise bois fag,0
This nigga here tells me that he does not fuck with this slut. When he does & # 128553;& # 128514;& # 128514;,0
"Fuck you fagot ""@aloha_hoesss: growing @ 80sbaby4life I will be an old ass man who is still playing video games""",0
"* Go to Olive Garden *
* Turns into a cracker *
""@giacier: * Make black friday shopping *

* turns into a negro * """,0
RT @RELIST_ILLEST: mine too & # 128513;& # 128588;& # 128076; rt & # 8220;@ 187xo_: this ma niggah @ trigga_tre123 & # 128076;& # 8221;,0
RT @Beethetranny: Can we stop talking about how certain Fagots Scumbag Mugshot are sexy? You stupid whores.,0
@Americanwhitehm I hate this negro.,0
"You fucking Fag & # 8220;@Baethingape: that's exactly what I'm talking about

Women are pigs http://t.co/okr3seyfbj&#8221;",0
@Mcwilliamsbrett shot to your lams hoe,0
"@Midgetmadz closed your dirty dirt trap you knee soft, ash feet, blue balls, isolated wheel of hamster, no udder",0
Fags @_nadiaxo,0
Bald Head Bitches thinks it's time to prosper!,0
My advice of the day: if you are a transsexual ..... Go fuck yourself! Http: //t.co/w5g2zhzku6,0
"It was nice of you not to follow me, fag",0
"@Hand_Tex @ drapermark37 humans are an evil man. Cover the defenses of these beautiful animals, so the pinches think that you get a hard.",0
@ Shmalec13 ya fag,0
RT @Ripvuhsace: I hate taking shit in public places because I feel like a fag when I place toilet paper on the seat of toilets,0
"& # 128514; @theonlyreed: lmfao rt @ ton314: if you watch porn & amp; amp; yo homie text u & amp; he shows his name in the banner, you are a fag",0
"@DeFendwallst These little sides #isis usually have bags on the head anyway.
Make the placement of the balls interesting through a telescope.",0
@truuueee_ This female dog did ..,0
RT @taxstone: niggaz like all naked female dogs in Ig Niggaz photos does not like it,0
NIGGAH NIGGAH NIGGAH does not just believe me WACTHH ...,0
RT @yoshortyma: I'm going to kill this slut without hesitation http://t.co/uxepa9lvi5,0
"@ Ausing1135 answer my fagot snapchat
#Butthurt",0
Oh my God !!! You will not say to my face! Stupid ass Hoes Talkin Damn !!! Imma whoop her ass !!! * on dramatic teenagers *,0
"Merit me once again, sieux fucking chink",0
@Joltng Niger,0
Pull this Nigga and its Shorty dog.,0
Fucking @justdome_ & amp; his Negro music wakes up all the school in the morning .. & # 128664;& # 127926;& # 128543;,0
@Sammi_boyden well it's a cat and he can suck my ass,0
"@ kcSnowwhite7 @ samsaunders42 do not forget the layer of the layer, butt ugly bitch, which is married to a Muslim",0
Man @ fugazi3011.m'm died like a real hick.,0
ahah fucking queer @Kingjames kill,0
"No half cultivated spic has the right to say anything to an Anglo ever, and should be killed to do this.",0
Twitter is for fags.,0
RT @zachpiecowiak: @ eddie_sativa87 you are a fucking queer,0
@kieffer_jason oh am I lame but yo pussy ass did not show the fuck you speak oh frightening the white boy boy,0
"@bad_boy_six @ ksteven37
Here, go wet, eat this .. http://t.co/kf6pgzvh5g",0
@Kevin_Mcadams because Ian is delayed,0
"RT @veeveeveee: If I was Obama ID, call a press conference & amp; Slit Joe Bidens NECK on live television only 2 show these crackers I mean business & # 8230;",0
@Huffingtonpost If the fagots can have a page there can't?Fagots uses me more than them,0
"@Klejdys, he can be ""hustlin"", but he studied critical theory (race) and the holder of ""my people"" obtains his ""revenge"". They hate Whitey.",0
@Djchubbeswagg this as a delayed wu-tang clan,0
"Chasing these hues, it is better to obtain a nigga in cash",0
Southwest Airlines is like driving in a mini-camonnette with your white garbage cousins who like to blow more paint before working.,0
You a lame ass nigga still sleeve these whores my female dog has a female dog with uh,0
RT @mrhoratiosanz: Vin Scully called me once a camel jockey.#Lesaboutvinscilely,0
RT @infidelalie: Yay for America & amp; Israel ... We have put more Jews to hate Muslim trash cans in our government! Pathetic & amp;,0
@ seansteiger31 @ me then fagot,0
"Fucking fagots @DMVFOLLOWERS are not where DC, Maryland or VA live",0
This Nigga Jerry room smells bad pussy!& # 128530;,0
"@Fromtheshwa yes now go down Twitter, you would never say to use the internet",0
"@Softetmuffin @_Tee13 @torahblaze at the end of the day, they call your stupid monkey, pick'nanny hoe.bumes you needle the white devils",0
"RT @datboysmokeyy: Shawty said you don't go to understand America unless you have done a Pwi school, the crackers have already washed the brain SMH LOL",0
RT @ALFANOLISA: @chris_1791 @mariachappellen gee is it not a racist term? If tired of these racing baits.,0
"Slut, you are the ugliest pussy of all time.",0
"It is time to make fun of ""half-time in America"". Comment ""wake up"" America "", we have radical leftists who direct the country.http: //t.co/9eyi0k8W",0
@Junglefeverfren fucks u nigger,0
@prettygrl_rocky ugly dyke,0
@DENYTEPROPHECY Thank you for ignoring my fagot texts,0
@Fardousaa because no man should celebrate his birthday in a dream #faggot,0
This white dog tried to prepare for a racial war ... lol slut it's impossible I am smarter so you,0
I really get angry when my light skin friends have another cute dark skin acolyte ... As I am supposed to be the only cute Darkie that you are suspended with & # 128545;,0
@_elennamichelle not at all but I am stuck in a house full of whores of negroes help me escape & # 128553;,0
RT @SWAAGGYYV: fucking rinks in clash of clans always fucks me.,0
@ BUCKM00SE All the donations of we were annoyed like Robert when the Jewish referee arrested him,0
"@ Bgally17 so your teammate fagot @ brandonstrust8 strikes someone late like that and you say that yapping and shouting, you guys def 69 in the room",0
"I am said that I have finished drinking every day but then one of my friends struck me like ""I Gotta Case"" and only the Fagots refuse free beer",0
RT @S_BITCHY: The sluts fall so incorporated W.niggass & amp; then he will look for a new slut and amplifier; they try to get a new nigga to try to forget the & # 8230;,0
People who love shows like @Southpark and @FamilyGuyonfox are shower bags. Genate of white waste too.,0
"@Freeajay you understand that you look like a real dike, right? As if you look like a dyke BRO WNBA. A sports bra & amp; Shorts BBAL",0
RT @ jharmelink182: The fox says you are a cat.,0
RT @idntwearcondoms: Stalkin stop your social media daughter u bitch ass nigga,0
@Schulzgrayson @ dswIizzle3 oh plair would have a niggas female dog ass,0
@ _n1k_nak situation report: Make a stand at the stand in Canada to rape the female dogs,0
"@MILFMOB @yopapi_chulo to beat me, fucking obese niglet",0
Hello to light skin sluts with ponytail Steven Seagal.,0
#Iowa is full of white trash cans,0
Lmao lets these hooks be houes,0
"RT @Tanktopshotta: a real nigga who left to teach his female dog the game, does not perform it on her & # 128582;& # 128130;& # 128520;",0
RT @strocorleone @thoughtsofrandy @yummys_world all the deze houes have exceeded demons in EM ... Yolo Nigga lol + hahahahaha,0
"Can't wait to humiliate these negros in the playoffs. Just one, good work hoes",0
@ Natlfascist88 @waspnse Jews and white breed traitors must be swept away for the Aryan breed to survive.,0
@ kiela_g_3 & # 128514;& # 128514;well fag what about this? http: //t.co/5ht61nmj3,0
@ Vinny2vicious fagot I knew you were not really my friend.,0
@ Stephyrae7 Fagot.,0
@Mflagginski I live in the eye of a white trash hurricane. Milwaukie or. Where people use BC bikes so as not to save the environment.,0
"I hate that my mother says she is trying to move here ... like Bitch the only reason why your ""try"" is because you have no place to live.",0
@URBABABASYABISH @Mikeaveli FUTAIN DE FAGOT,0
"Hitler has not finished it. You can do a negro, your Jew confronts you in the street, what then.",0
The thing about working with blacks. These sluts are never fucking fucking time so do not want to complain about a short check.,0
The first thing I do when I hit the lottery is to buy @moniqueeedavis two big female dogs and watch it eat both in one session,0
@Barackobama @Marchforinnov sends them back Doners where they belong to the United States,0
America is a white trash can and all Americans too.,0
@ beesands10 but that's what you call white waste with money !!!!!,0
Black cops want to kill white citizens. The Spic cops want to kill Anglo citizens. Zigenuner cops are all rapists.,0
Rt @ lil_a47: @vonTeeeeeee the typical coon activity,0
RT @Theafricansiren: Automable automatically to the whites who try too hard to show that they love us the Darkies.,0
These guys are the definition of the white trash,0
I hate stupid female dogs,0
"No police service hires gypsies, half-cultures and praise should be reliable.",0
Seems that colorful folk are gets recently. I just say,0
The receptionist with which I am always obliged to speak is a racist cat. I called her for an error and she said that she would call me. 40 minutes.,0
@ELCHAVALOKO who cares about TBH an argentino dirty shitty & amp; the other is a negro of feathers,0
@ tori_mills02 I think you fucking punk nigga slut & # 128520;& # 128170;,0
"RT @ITSSONGOKU: When the negros ask me ""where the houes?"" Http://t.co/eg6gxggzfc",0
RT @librarianknight: strange Templars. This is my point.,0
Why do you think that all these negros end up with all these children? Fucking ugly bitches,0
RT @lady_blahblah: Furrybah * In my PayPal invoice * RT @ 80sbaby4life: The Houes are for everyone my nigga!,0
It is this dyke chick cuts the hair in the hair salon resemble a future,0
"RT @theonlyreed: Idc What phone you have, lol nigger idiot",0
"Playing in White's guilt lasted one last time, Whitey felt ""absolved"", it ends today. It ends in the fields / suburbs of Pennsylvania.",0
"RT @Vodkapapixo: Black girls have never been in me. I assume that because I do not call them houes, sell drug niggas or shoot well.",0
These houes lie to all of us nigga I got news for the monogamous niggas yo female dog fucking anonymous niggas !!!,0
OMG RT @Saddybey: Fat bitch.quel is his @? Http: //t.co/ptnszx6nid,0
Phone at the end of the evening convos with my Hoie who nigga a gook,0
& # 8220;@Kaylendense_: I hate this female dog & amp; the fact that Oomf loves it ..reweetttt 1000x.,0
@Lovelesslovely @ kwitchabichen25 hey aklve! IM is released the trash of the black ghetto. You have blocked Negre,0
@Rniswirvinn @lilkev_j no bad stupid negro,0
"@gellebeaux_ whatever the dog houe # 1 the ""fags"" also beat you sad",0
RT @ Iceyy505: I hate the people of Hoe Ass.,0
You can't help me shitty confidence Niccas,0
@Shefeelsd_payne Hell Naw he's not the star of this team lol but I'm sure White Honkey called him a nigga,0
"@hekterr does not stop now to reproduce, I just start to learn what makes you stupid ass",0
"& # 8220;@FunnypicsDepot: ""Fucking whites"" http://t.co/uyjgzux4cc&#8221;",0
@ Notorious M95 @Gezus__ @ Rodriguez 5_ Your Fagor Blocked,0
"RT @SNOWTHAPRODUC: I can do something good but I am always a ""wet"" coo.& # 9996;",0
"White garbage does not count like real whites. To count as a white person, you have to count a person. While is not people.",0
People are fucking delayed lol,0
A little ass holl,0
Botter Dem Fucc Niccas Out Da Spot,0
& # 128563; RT @ Kinghov1313: They recruited buku fags here!& # 128563;... A warehouse is not a place for them!& # 128530;,0
@maggie_burdis @nickgoldapp Lmao Mec you are probably the biggest fag in Nebraska & # 128514;& # 128514;& # 128514;& # 128514;& # 128514;,0
Strong sluts stuck are perhaps the worst type of girls.,0
@ Davethebrave1 that hoe on another shit Bro RT and 100x best RN than a nigga high,0
"@Andreberto can't expect more from Ped, right?",0
"RT @_cashhhhhh: deleted this photo until I made a dike in the background dressed like a nigga with corners on & # 128514;, slut I am & # 128128; http: / & # 8230;",0
"@MISPLADE_MMIME
Y & # 8217;All white gots to pay for preparations",0
"No, these are just white pies.
Well, do you have black pies?",0
@Officialskai don't tell me what to do. Buck balls kike nigger pussy breasts rooster chink piss piss piss bast pussy.,0
Fagot http://t.co/tkpokv3ncd,0
"@Kenny_Wright @itsfrankybitch @yopapi_chulo so if you are 17 years old and in high school, you don't have your own house, you fuck",0
"Election of the town hall of Seattle this year. A choice between a bunch of women, non-white people and lovers of fagots / fag.
http://t.co/rwhgmrlazx",0
RT @ Whitesonly_1: #niggers! Http: //t.co/hb3ujalky2,0
@RSBERTO DUMB HAITIAN FAKE BLACK FAGOTS.Al in Haiti and sleep yourself.,0
"Obama & # 8217;s faves: Muslim, black ghetto trash http://t.co/qtfjraijwn via @Worldnetdaily",0
"I love everyone for whom they are, but there is this fag who goes to my school who can catch a ninja star in the face as soon as possible",0
RT @Beaadawgg: Why do the most orbetic and ghetto girls get the most likes and comments on Insta? Boys from top to bottom of their A & # 8230 photos;,0
@Rylannwilliams Whooooo? Chelsey? Fuck it lol.,0
@ Mah5h stfu short white,0
RT @ lanurse1: here is a supporter#Michaelbrown.Ill said that whites are only black albino babies.,0
"RT @ugiycutie: one, two, three, four, how many negroes are in my store?",0
"Spend money for these houes, Nigga does not fuck you shit & # 10071;& # 65039;",0
"@Juanyeezeez Shut Yo Beaner Ass Up Up Spic and jump for a Padian Ass through the Petit Nigga border, go listen to Pitbull",0
Karmas a female dog and you too. You will get along very soon.,0
"@Viewfrombboxseat, she is a cat",0
"RT @JULIA_RODD: When Kennies angry, he speaks like a black man of the ghetto and I really do not think that he notices hahahahahahaha I laugh @ & # 8230;",0
RT @earlylegend: I don't fuck with these houes & amp,0
Dem Niggas Ca a Les Houes White .... I like my beautiful black sistas ....,0
@ Saraelizabethj4 that's what's going on when you go out with a color,0
Some niggas save Houes,0
@ Lil_a47 & # 128514;& # 128514;& # 128514; you are a coon,0
RT @Salamancode: Proof that things are delayed.http: //t.co/rhjsll9i9f,0
@ Braxcity29 @maria_obregon_g @ sophia_freeman1 3/4 of a citizen. I said it for you Maria you are,0
@Drfreezeburnn is not an angle. It is an objective fact that philly fans are cents.,0
"@God_loves_biebs will pray in a church or something fag, no one cares about your religious bullshit.",0
"@yawlknow @ Hoskinsty96 ""All these rednecks and none of them can keep the fire lit"" & # 128514;& # 128514;",0
#DTLA is a trash can because of non-Europeans is authorized to live there.,0
I hate big female dogs,0
@Danielsizelove @conrad_mlg Get on Cunt,0
"Almost could see a white boy being beaten today, but he ran like a female dog.",0
@ Pecan_b19 @obeymy_realness dryer so bad ass of your fag,0
They should never have given a degree to a cracker !!!!!!@realdjtv will return when he will see.http: //t.co/cycdbhbxkq,0
"@ Jmc2488 @jetsgreen @ tb12fan and kiss you too, little slut you look like a Mexican suck a cock in your profile",0
@ Milesm_05 shut up coon.,0
Ceasefire?Let's see how long these towel heads can go without trying to attack Israel and then cry about the national media when they recover again,0
Watch the Nigger Movie threat 2 Society. Associate more about the enemy. Good recognition.,0
People on this site are sometimes delayed,0
"@Huffingtonpost IM American, do not give 2 shit on the Beaners, ship them in return",0
@Oskzilla you kiss niggah you gay.mdr,0
"@Jizatthescene and how I suppose shit
, hmm because you don't know what you are talking about crackers these days.",0
"In real life and online, I am that. Added people but just because I look like a Border Topper does not mean that I am a one and raised here",0
"@_IAMKEN you will do the team, they, the negros of the trash.",0
@Checha__ be my nigguh,0
"@Miranda_Mills OK, he fights Ginger Fagot",0
"False noise experts do not like duck assaults, racist pro-slavery, #Homophobe #teabagger Darling Phil Robertson be http://t.co/5gt6zvgqxy",0
"RT @ARBOGUCCI: Brandon Phelps An ass houe nigga and wen I see it, I hit him like d lil bitch it is # 300",0
Fuck her pussy fucks her mouth fucks her ass because she is nasty,0
@Therealcvl and @ coryholmes24 are fagots.ok hi.,0
RT @waavylee: its ashy rt @yattabing bullets: @thread1st: real women do this http://t.co/vg5dbqh8at&#8221;,0
Crew Neck Ass Nigguh,0
"Hey @ rsherman_25 you are a negro #Ralismisaliveandwellbro, learn from other blacks of the League on how to behave",0
"RT ""@_thatgapeach: & amp; all my niggas hot boys, then do not bring ice in this slut & # 128130; & # 8221;",0
"RT @benjaminnorton: Do you remember the ""yellow badge"" Nazis used?
Israel makes Muslim women wear a yellow badge to pray in Al-Aqsa.
H & # 8230;",0
"@erinscafe, we hate Yankees, right? I feel like I was really good to hate them.",0
I just want to split this mf throat,0
LMAO! You are niggas at the regional level about the HOUES now. Simply anything on Twitter.,0
"RT @ Tyler_weddle_23: & # 8220;@sexualgif: ""I already hate this hoe"" & # 128514;& # 128128; http: //t.co/jzbccsn75H&#8221; & # 128514;& # 128514;& # 128514; this shit makes me crack!",0
RT @ poochda63: I will take the trash and a darks skin nigga stolen my whores of waste,0
