text,labels
RT @juicy_squaaka: any whore that needs a lot to fight is clearly influenced by the weak & amp;&#128514;,0
@samzbikowski one black amigo fired a weapon on Nate and I have been stored a few weeks ago!&#128299;&#128299;&#128299;,0
@Officialskais kills -ugly bottom of the monkey that looks shit,0
@Godrocamora416 Fagot,0
&#128514;&#128514; fucc nicca yu pictures to be pulled,0
Senator @Tedcrruz is an anchor child!,0
I hate all these honeycombs in the industry. I hope they will all receive nigerian summer flu,0
"A guy who pretends to be Republican called C-Span News and said ""Republicans hate that black Obama"" https://t.co/xze0u7guzm",0
@Breeolson @gingerbeard66 you are an ugly whore of black,0
"Pop a nigguh, sounds like Crisco",0
Gabby is a whore and has two accounts,0
"@Defendwallst anything! Fuck all those stupid. They are black, everyone looks at me.",0
"""Ayo I really killed the handicapped and encrypted dogs/Look at my close scalp and you will see the triple six""",0
"Niggas -urile sunt atât de nenorocite de gay ... și încearcă să -l anuleze spunând că „nah was bros este mișto” Nahhhhhaahahahaha, tu un fagot bruh",0
To the hell a black shock than you are a bitch shocking,0
"@_Goldwhippp phagots, old people, people who can't drive, drunk people",0
@_cblaze @Barbod6fcb @oddbeast man I will not make a bastard of temple,0
@Delaney_guinan a fagot that has to grow,0
RT @Nowomomanisright: You can be a good girl all you want and those jumps will still attract our attention from time to time,0
bitch you are white stfu with your spanish shit,0
“You don't make you Gunna Shit Spear Chucker ',0
By offering that trailer park trash.,0
"RT @Cloutgod: The horrible rapper #1 Tyga -the most garbage rapper ""she wants a yellow nigga, corn"" I hit my mother when I heard it & #8230;",0
"I laugh literally in shock, amazement, joy. In ... just everything. In all! Pop the Champagne American Queers. I arrived.",0
Vanessa is such a bastard.,0
@Paulmoon8 @yurist4life @justtinmiculka01 you fuckin yankees i will be there in 2 months i will meet you with pussy,0
"@Dolphrudager you have no children?! What are you, one of them that descends!?",0
"RT @wisdom_spewed: No, you are stupid redneck, ""animal climax"" does not mean you can hit your blue tick hound, Misty.",0
@Jrise88 tacoit -o on the stupid bitch,0
"RT @Kidd_Bravo615: Nigga Wanna Bitch about a party, you know my address to knock on my door",0
"&#8220;@iamkrause: No need to thank me, killing blacks is your own reward.&#8221;

My dysch since our graduation when I was 26",0
@Sydneesmalling fuck miley tranny now pointing the damn nigga bottom,0
"RT @AYCHMOORE: Most teachers abuse their position, there is teaching with discipline and there is a pussy, most are pussy",0
My doctor this evening is such a miserable cunt. Even my nurse is annoyed. She is here from 7:00 pm and she didn't come to see me once.,0
"RT @Coolie_Gbe300: It is 2014 & amp; you, the crow still run, saying ""do not eat pussy"".",0
@Steven_ratata bye you'lwee awer,0
It is indeed too bad that #California had the marriage of Fagot forced on her after her citizens declared illegal.,0
@Rednationblogga fuck 'on those fagots,0
"RT @Nignogramus: Here's how your ""suggestion"" is played.

Racist: ha, those blacks stopped calling each other Nigga

end",0
RT @isaidnick: Blacks are so ignorant http://t.co/p9jdvsrvb,0
@Menachemdreyfus @natlfascist88 @waspnse shit -your ass and your shabbat mummada a Jewish bastard. Your time Vin.Traiasca Hitler!,0
@Shvkxir @rickiroma @baesongz @jayzoverrad ahmed and retard mikey for special Olympic box,0
RT @natethaalmightty: Niggas speak more than dogs these days.,0
"Nations know who we are, but we are rather true black & amp; bad dogs.http: //t.co/ge6tnhxzaf",0
@Blackman38Tide LMFAO DU -TE at bedtime Whitey &#128129;,0
I see more & amp; more blacks that migrate further Liberty RD ... SMH,0
"RT @kristajaymfc: Without a mother. I am not ""dramatic /immature"", I have only miserable mental problems and you are a slut and a cunt.",0
"&#8220;@rocafella123 ""@waymoflydenu: if fleek in yo vocabulary you a fagot"" &#8221;",0
"Peace of peace, remember just that I am the best luxury support Na.Drop Lustboy Pick Me and Kaka Up TSM.",0
@Campos_uli is a beech #hesgay,0
I am so sick of you -Negri ...,0
"@Antoniofrench the ""you & #8217; go 2have 2 kills crackers & their babies & #8221; new black panthers #credibilityshot #fergusonriot #justice4mikebrown",0
"@Aryanliving Welcome to the move. Anyway receives even minor advertising is a tired, nourished or Jew (well, according to the Internet).",0
This white bitch had the hell nerve to call me a nigga &#128078; when it is the most paid for its lips to get the bigga &#128514;&#128564;,0
"RT @Tooraist: A black guy from my school asked if there are colored printers in the library.

""He is the man from 2014 that you can use any printer you have &#8230;",0
The bottom of the punk broke fagots.,0
#Thingswillteachmychild how to play deez niggas n bitches given be snakes,0
@Hovaa_ silent lizard fagot nigger pussy,0
"""We are here and we are unusual!""
""2, 4, 6, hut! We like in our ass!""",0
"""@jayswaggkillah: jackies a retard #blondeProblems"" at least I can make a grilled cheese!",0
"RT @fit4lifemiike: @Whitecholo23 @chanelisabeth True you have to sleep to make them win bruh!p
Well, later &#8230;",0
@kieffer_jason lmao why your father raised you to be a bitch made by Nigga,0
"Most niccas broke it, but always in the spotlight",0
@Newser Big Fucking Deal ... Cry Baby -Niggers,0
@Sexwith_sockson fagot,0
You are a pussy bottom and I know Nigga.,0
"#faggots are just a #scient indicator according to which something is wrong & GT; do not celebrate as ""unique individuals"" because they are #cancer & GT;",0
"@Bidenshairplugs he looks like a beech, and his time line is boring zzzzzz",0
"&#8220;@dickfurari: Hell ya should make more malt liquor advertisements.

- Dis be Heaven for a colorful man",0
@Brizgotti These new Hypebeasts hipster nigga love all these bright fagot bottom colors and nike continues to give them what they want smh,0
"@keltor_wade nah tipula, it mostly sounds like a fagot",0
The hell beaer slutty,0
@Xloitersquadx I made you lunch fat fagot &#128128;,0
"@Deeznutsdoe What do you say to wash my butthole with your tongue, little fagot",0
"I'm not weird, you're just a fagot",0
"@Garner_412 heyyyyyyyyyyy fag boy, will I watch you playing?",0
You are a phagot if you use the cover of the face of the face,0
@Whoswilly White Boy Talm Bout Height see you tomorrow at school nigger,0
"""Let's kill Cracker babies!"" WTF I just heard ???????? Wow.",0
Every spic policeman in #losangeles is loyal #latinkings,0
"Brady heard he said he was washed, now he washed the league on you, the bottom.",0
"@Sweetakin only rich white liberals know what's best for black people. If I don't see that, I am obviously Uncle Toms.",0
And the Jewetostomes Jew -has favored my tweet.,0
The first happy college day nigger @morbidmermaid,0
@Hovaaa_ ok whatever you say white. I never saw he saw the tree.,0
#South of the US is white garbage.,0
"RT @jakewaller97: you ever see someone's account and you think ""wow what phagot"", but at the same time you cannot reveal BC U cannot m &#8230;",0
@Smasey you are such a phagot,0
@white_thunduh my bitch I don't want your ugly ass gtfo ol peyton manning lookin bottom,0
&#128514; &#8220;@Bosmobbe: racist all month .. fuck u Honkey &#8221;,0
&#8220;@Spannerhead29: @VertrellCarter#Fagot &#8221; #respect,0
RT @dessantigina: @tonyjrodriguez @wolfvanhalen so Tony I think is a rude little boy and too young to know what rock and role &#8230;,0
Inb4 you didn't kill yourself,0
@Frankiejgrande ew queer white bitch thirst,0
@Herfarm move from our country Tebaggers!,0
@Crackerjhak because you are a beech,0
@Huntermoore nigger !!,0
"@Softestmuffin @_Tee13 @Torahblaze best we think we have no Christian slave to brainwashing, black, white white, unlike yoself, she devil",0
RT @xdsmooth: The way this black just passed this movie was #priceless @1bookieg,0
I think this nigga delayed g,0
"@Valenfox13 no no, but hell no, when blk.N not say nigger, you, what can I have. This is America",0
"RT @cogar745III: This girl comes in the class with fried chicken and removes the hot sauce from the purse, I mean how Ghetto & Amp; stereotype &#8230;",0
Only Americans would hire white garbage with connections with international terrorism as police.,0
"#Trayvonmartin referred to Zimmerman as a ""creepy bottom cracker"".",0
RT @nroth44: wow the fool nigger in Lebron has really come out there,0
Fat nenorocit funky Funky Ass Fund,0
"God, I would sell both nuts to follow the lebron to tear his ACL right now and watch that all these pussies are killing",0
Pass here must then be the niggas talkin rit bottoms #tomyfacebro test -me,0
A nicca says that Bible asks where his title in his deeds not his clothes in his keys to,0
My best friend loves Justin Beiber what is a fag &#128557;&#128514;&#128557; @cryystalina,0
@Uberfacts studies show you are a fagot,0
"Don't try to follow any spooks, no offense ...",0
"RT @Fazededo: At the rejections that constantly call my house and threaten to rape my mother, Karma is a whore. Rot in hell, Fagots.",0
"RT @__BETTYBOO: Better pray, I don't send your bitch nude",0
"RT @mxllxvv: "" @vivalajiyy69: ---- & gt; trady smh @mxllxvv: niggas do not know you, but they will throw you dirt on your name for the pussy, H &#8230;",0
"RT @Fucking_Garza: Vreau să dorm, dar sunt afară cu acest negru lol încercând să -l atârn",0
Good Mernin Fagots http://t.co/3zptpqfktl,0
One day I am that Harry Styles is so hot the next day is who this phagot is,0
"RT @dxpperjay: Assholes You know that reference to a girl as a ""whore"" does not make you bigger, right?",0
@Mrgeology Nu You ignorant Ciment Head Hillbilly.Ai spus impozitare.Nu te citești să -ți citești nenorocitul de gunoi gobbling douchebag,0
"Accept -the flaws and imperfections because this is what you do, you see that I am a fuck, little dick with parents who do not love me.",0
"I swear that these anonic beechs go to protests just to take pictures to post on Twitter. ""Look, I was there ... like me""",0
RT @cancerous_kevin: @timoscomedy @michael_craig12 i feel like tim ross is a black,0
"&#8220;@niggaimtatted: Cowboys wins games during the regular season, but when I reach the playoffs which garbage AF lol &#8221; I hate the nigga bottom",0
"Just to go crazy to go on the search bar here and look for ""Niggers Stupi"" & Amp; Hop on Somebodys Head, then mention it lol @stonethegret23",0
@Joey_d26 sweet come back u fuckin herb i am not looking at football but still ask my bottom,0
5000 white men in trucks screaming on Nigger and my coach received the nerve to drive me crazy I missed the free throw &#128514;&#128514;&#128514;,0
fat dogs fat dogs heeeey,0
Fagots http://t.co/dmkbghai1z,0
Niggas/bitches cheat because the mfs always think they are playing,0
"Every spic policeman from #losangeles raped or thought to rape a white woman. Therefore, those half breed receive jobs as pigs.",0
@sbsylvester @kieffer_jason @hunterbuch66 ugly whore then hoe,0
"His big bottom smile, with his eyes is Chink.",0
Nenorocitul Royals Bitch!Muncă!,0
But at least it lets me know ... you are a phagot if you keep that type of secret twitter,0
RT @salmeron_bryan: You are not the father! What does every Mexican/Black love.,0
Fuck bi beech,0
This nigga here telling me that he does not fuck with this bitch. When he does &#128553;&#128514;&#128514; .or maybe lol lol,0
"Fuck you fagot ""@aloha_hoesss: grow up @80sbaby4life i will be an old bottom that still plays video games""",0
"*goes to Olive Garden*
*Turns into a crack*
""@Giacier: *goes to Black Friday shopping *

*turns into a black*""",0
RT @realist_illest: mine and#128513;&#128588;&#128076; RT &#8220;@187xo_: this ma niggah @trigga_tre123 &#128076;&#8221;,0
RT @beethetranny: We can not talk about how some short phagots is sexy?,0
@Mericanwhitehm I hate that black.,0
"You bastard of beech &#8220;@baheipe: exactly what I'm talking about

Women are pigs http://t.co/okr3seyfbj&#8221;",0
@Mcwilliamsbrett closes your feet,0
"@Midgetmadz closes the dirty trap of dirt, the knees, with drops, blue balls, isolated hamster wheel, bitch -free",0
@_Nadiaxo Fags,0
Chest -headed dogs think it's their time to prosper!,0
My advice of the day: If you are a tranny ..... Du -te to give it fuck! Http: //t.co/w5g2zhzku6,0
"It was cute from you to reveal me, fag",0
"@hand_tex @Drapermark37 people are bad man. Taking coughs of these beautiful animals, so the chockes believe that it is difficult.",0
@Shmalec13 ya fag,0
"RT @ripvuhsace: I hate to take a shit in public places BC, I feel like a bitch when I put the toilet paper on the toilet",0
"&#128514; RT @Theonlyreed: LMFAO RT @tone314: If you watch porn & amp; beating & amp; text yo homie u & amp; show its name in banner, you are a phagot",0
"@Defendwallst those little ones #isis fagots usually have bags over their heads anyway.
It makes placing the bullet interesting through a scope.",0
@truuueee_ did the bitch did .. I have at you on Sunday my crow,0
RT @taxstone: niggaz like all empty puppies on Ig pictures niggaz do not love,0
Niggah niggah niggah doesn't believe me only vastehh ...,0
RT @yoshortyma: I will kill this bitch without hesitation http://t.co/uxpa9lvi5,0
"@Austing1135 Reply -ma my snapchat phagot
#butthurt",0
I can't believe !!,0
"Subweet -m once more, the dirty whore of chink",0
@Joltng niger,0
Shoot Nigga and Shorty's bitch.,0
Damn @justdome_ & amp; Nigger's music waking the whole school in the morning. &#128664;&#127926;&#128543;,0
@Sammi_boyden well is a pussy and can suck my ass,0
"@kcsnwwhite7 @samsunders42 don't forget about diapers with your head, ugly whore that is married to a Muslim",0
Man @fugazi3011.m -be beat like a true hick. It would be divided that white garbage fagot cap,0
ahah hell queer @kingjames kill yourself,0
No half -breed spike has the right to say anything Anglo ever and should be killed because he has done so.,0
Twitter is for Fags.,0
RT @zachpiecowiak: @eddie_sativa87 ești un nenorocit,0
"@kieffer_jason oh i'm sting but the pussy pussy didn't look fuck, speaking, oh frothy white boy",0
"@bad_boy_six @ksteven37
Here you go wet, eat this .. http://t.co/kf6pgzvh5g",0
@Kevin_mcadams because Ian is delayed,0
RT @Veeveeveeveeee: If I was Obama ID call a press conference & amp; slit joe bidens neck on TV only 2 shows these crackers I mean business &#8230;,0
@Huffingtonpost if the phags can have a page and can't?Fagots offend me more than them,0
"@klejdys can be ""hustlin"", but he studied critical theory (race), and the support of ""my people"" receives his ""revenge"". I hate Whitey.",0
@Djchubbeswagg this as a wu-tang retarded clan,0
"Following these digs, better get nigga cash",0
Southwest Airlines is like driving in a mini utility vehicle with your white garbage summer who loves to say the thinner paint before working.,0
You a bottom -nigga bottom still cuffin these jumps my bitch got a whore with er,0
RT @mrhoratiosanz: wine scully once called me a camel jockey.#LiesboutvinscUlly,0
RT @infidelalia: Yay for America & Amp; Israel ... I put more Jews who hate Muslim garbage in our government! Pattic & amp; sick,0
@ seansteiger31 @ me then fagot,0
"The fugitive fagots @dmvfllowers are not from or live in DC, Maryland or Va",0
This Jerry Nigga room smells of bad pussy!&#128530;,0
"@Fromtheshwa yes, now you leave Twitter, you should never have learned how to use the Internet",0
"@Softestmuffin @_Tee13 @torahblaze at the end of the day, they sound mute bottom monkey, picha'nanny hoe.but luv on white devils",0
"RT @datboysmokeyy: Shawty said you didn't go to understand America unless you went to a pwi school, biscuits already washed on SMH lol brain",0
RT @alfanolisa: @chris_1791 @mariachappellen gee is not a racist term? So tired of these racing baits.,0
The whore you are the most ugly pussy.,0
"It is time to mock ""break in America"". As ""bout"" America wakes up "", we have radicals that run the country.",0
@Junglefeverfren fuck u nigger,0
@Prettygrl_Rocky ugly dyke,0
@Denytheprophecy thanks I ignored my texts fag,0
@Fardousaaa because no man should celebrate his birthday at a dream #faggot,0
"This white bitch tried to prepare me for a racial war ... lol bitch is impossible, I am smarter then you",0
"It really upset me when my bright light friends have another cute dark leather colleague. Like I should be the only cute Dark, who holds and#128545;",0
"@_elennamichelle not at all, but I am blocked in a house full of blacks, it helps me to escape#128553;",0
RT @swaaggyyv: Fucking chinks in Clash of Clans Melow Me's Always Up.Bitch fund kamikaze fagots.,0
@Buckm00se all US grains were annoyed as Robert when the Jew's referee stopped,0
"@Bggly17 So team teammate @Brandonprust8 hits someone late and say he got on and shouted, you boys Def 69 in the room",0
"I say I finished drinking daily, but then one of my friends hit me as ""gotta houses"" and only fagots give up free beer",0
"RT @s_bitchy: Bitches to be the fall, so Inlove w.niggass & amp; then go to take a new whore & amp; try to get a new nigga to try to forget about &#8230;",0
"People who enjoy shows like @southpark and @familyguyonfox are shower bags. Usually, white garbage.",0
"@Freeajay you understand that you look like a real life dam, right? As if you look like a brother Dyke Wnba.Are Sport & AMP; Ball shorts carrying dig",0
RT @jhamelink182: The fox says you are a pussy.,0
RT @idntwearcondoms: Stop -Stalkin Your Girl Social Media U Bitch Nigga,0
@Schulzgrayson @dswizzle3 oh might be the bottom of the niggas bitch ass nigg,0
@_N1k_nak the Status report: to make a stop of the pit in Canada to rape rape dogs,0
@Milfmob @yopapi_chulo fight -m,0
Good morning to the Dig of leather dam illuminated with pony tail steven Seagal.,0
#Iowa is full of white garbage,0
Lmao to let these digs be digging,0
"RT @TankTopshotta: A Real Nigga Gone learns and the game, does not run on it &#128582;&#128130;&#128520;",0
RT @Strocorleone @thoghtsofrandy @yummys_world all Deze Soes passed Demons from the past ... yolo nigga lol + hahahahaha,0
"Can't wait again to humiliate these niggas in the playoff. Until then, good job",0
@Natlfascist88 @waspnse Jews and white breed traitors must be swept clean so that the Aryan race can survive.,0
"@kiela_g_3 &#128514;&#128514;Okay, how about that? http: //t.co/5ht61nmj3",0
@Vinny2vionous Fagot I knew you are not really my friend.,0
@Stephyrae7 Fagot.,0
@mflagginski live in the eye of a white garbage.,0
"I hate that my mother says she is trying to move here ... like the bitch the only reason you ""try"" is because you don't have a place to live.",0
@urbasicyabish @mikeaaveli Dracului Fagot,0
Hitler did not finish it. Maybe u.If a nigger ur bear faces u in the street then.,0
"Working about working with black people.They dogs are never during the bastards, then I want to complain of a brief check.",0
The first thing I do when I hit the loto is to buy @moniqueeedavis two fat dogs and look at it both in a single meeting,0
@Barackobama @marchforinnov send -to -cursed drinks where they belong to the US,0
America is white garbage and so are all Americans.,0
@Beesands10 but that calls white garbage with money !!!!!,0
Black policemen want to kill white citizens. Spic Politics want to kill Anglo citizens. Zigeuner Politists are all rapists.,0
RT @lil_a47: @vonteeeeee typical coon,0
RT @theafricansoren: automatically suspect with white people who try too much to show them that they like dark.,0
Those guys are the definition of white garbage,0
I hate the mute puppies,0
"There should be no confidence of any police department that hire gypsies, half race and nigglets.",0
It seems to be colorful people to be Getin lately. I just say,0
The receptionist I always have to talk to is such a racist pussy. I called it for an error and he told me it would call me.40 minutes.,0
@elchavaloko who cares about tbh a dirty argentino and the other is a black with feathers,0
@Tori_mills02 I think the hell can punk nigga whore &#128520;&#128170;,0
"RT @itssongoku: When the blacks ask me ""Where will the dig?"" .Http: //t.co/eg6gxggzfc",0
@Librarianknight: more Lord Templar. This is my point.,0
Why do you think all these blacks arrive with all these children? Disease the ugly dogs,0
RT @lady_blahblah: Furrybah * in my PayPal Invoice * RT @80SBABY4LIFE: The Saps are for everyone my nigga!,0
Is this chick cut hair in the hairdresser looks the same as the future,0
"RT @Theonlyreed: IDC What phone do you have, lol nigger stupid",0
"Playing the white guilt lastly lasted, Whitey felt ""graduated"", ends today. It ends in the fields/suburbs in Pennsylvania.",0
"RT @vodkapapixo: Black girls have never been in me. I think they don't call them digging, selling drugs or pulling niggas.",0
These digs you lie to us all blacks we received news for the monogamous niggas yo bitch of the niggas anonymous !!!,0
Omg rt @saddybey: fat bitch.ce is @? Http: //t.co/ptnsx6nid,0
"Night Night Phone Sembled with my Homie, which nigga a gook",0
&#8220;@kaylendenise_: I hate that whore & amp; the fact that OOMF likes .. just not &#128528;&#8221; Retweeettt 1000x.,0
@Lovelesslovely @kwitchabichen25 hey aklve! I get my black ghetto garbage. You are blocked nigger,0
@Rniswirvinn @lilkev_j not ur wrong stupid nigger,0
"@gellebeaux_ any hoe #1 ""fags"" races beat and the sad bottom",0
RT @Iceyy505: I hate the bottom people.,0
You can't owe my trusted shit in Niccas,0
@shefeelsd_payne head naw he is not the star of that lol team but I'm sure that white honkey called him a black,0
"@hekterr you don't stop half race now, I start to find out what makes you a silent ass",0
"&#8220;@funnypicsDepot: ""nenorocitul de oameni albi"" http://t.co/uyjgzux4cc&#8221;Curva wut?",0
@Notoriousbm95 @gezus__ @rodriguez5_ bangot blocked,0
"RT @snowthaprodoct: I can do something good, but I will not always be a ""wet"" COO .. &#9996;",0
"Okies white does not matter like true white people. To count as a white person, you have to count a person.",0
People are the devil retarded lol,0
Some liar's bottom digs lol,0
Kick Dem Fucc Niccas Out Da Spot,0
&#128563; RT @Kinghov1313: They recruited Buku Fags here!&#128563;... A deposit is not room for them!&#128530;,0
@Maggie_burdis @nickgoldapp lmao type you are probably the biggest beech in Nebraska &#128514;&#128514;&#128514;&#128514;&#128514;,0
Stubborn victories are the worst type of girls.,0
@Davethebrave1 that flies on another brother brother and 100x better rn as a tall nigga,0
"@Andreberto can't wait for more Peds, not -so? Roid Munching Fagot",0
"RT @_cashhhhhh: Delete this picture until I realized a dam in the rear soil dressed like a nigga with up to &#128514;, the whore are &#128128; http:/&#8230;",0
"@Misplaced_momma
Y &#8217;All are whites to pay for preparations for",0
"No, these are just white pies.
Well do you have black pies?",0
@Officialskai does not tell me what to do.,0
Fagot http://t.co/tkpokv3ncd,0
"@Kenny__wright @itsfrankybitch @yopapi_chulo Deci, dacă 17 și în liceu nu ai propria ta casă, nu -ți dracului FAGOT",0
"The primary elections in Seattle this year. A choice between a lot of women, non-white and fagot/beech lovers.
http://t.co/rwhgmrlazx",0
RT @Whitesonly_1: #niggers! Http: //t.co/hb3ujalky2,0
@Rsberto mute haitian false bangot black.Du -te to Haiti and neck alone.,0
"Obama &#8217;S Faves: Muslims, Black Ghetto Gut http://t.co/qtfjraijwn through @worldNetdaily",0
I love all the people for whom I am but there is this beech that goes to my school that can catch a ninja star on the face as soon as possible,0
"RT @Beadawgg: Why do the most trash girls, really always receive the most likes and comments to the institutes? The boys up and down their A &#8230 pictures;",0
@Rylannwilliams whoooo,0
@mah5h stfu white garbage,0
RT @lanurse1: Here is a supporter#Michaelbown.ea says that whites are just black bees. Serios? #Tcot @klsouth http://t.co/p&#8230;,0
"RT @ugiycutie: one, two, three, four, how many blacks are in my shop?",0
"Spending money on these digs, Nigga does not damn shit &#10071;&#65039;",0
"@Juanyeeze has closed it on the back of the spic and climb -the phagot bottom back over the small nigga board, it will listen to something pitbull",0
Karmas a bitch and so do you. You will understand you very well soon.,0
@ViewfromBoxseat she is a pussy,0
"RT @Julia_rodd: When the angry kennies, he speaks like a black ghetto man and I don't even think he observes hahahahahaha, laughing @ &#8230;",0
RT @earlylegend: I don't fuck with these digs & amp; I don't pull with the blacks who are the hell these digs,0
Dem niggas that I would break white .... I like my beautiful black sands ....,0
@saraelysabethj4 this is happening when you meet,0
Some blacks save the dig,0
@Lil_a47 &#128514;&#128514;&#128514; you are a coon,0
RT @salamancode: proof that they are retarded.http: //t.co/rhjsll9i9f,0
@Braxcity299 @maria_obregon_g @sophia_freeman1 3/4 of a citizen.I said to you Maria you spic,0
@Drfreezeburnn is not prejudice. It is an objective fact that Philly fans are pussy.,0
"@God_loves_biebs dui to pray in a church or in a church, no one cares about your religious stupidity.",0
"@yawlknow @hoskinsty96 ""all these tomatoes and none of them can keep fire"" &#128514;&#128514;",0
#Dtla is garbage because of non-European are allowed to live there.,0
I hate fatty dogs,0
@Danielsizelove @conrad_mlg get on,0
"He almost came to see a white boy today, but he ran like a whore.",0
"@Pecan_b19 @obeymy_realness dryer, then they are bad bottom of beech",0
He should never have given a crack to a transmitter !!!!!!,0
"@Jmc2488 @jetsgreen @tb12fan and you fuck you too, you look like a Mexican who sucks a cock in your profile",0
@Milesm_05 shut up coon.,0
"The return of the fire?Let's see how long the towels can go without trying to attack Israel, then cry in the national media when they will be appeared again",0
Watching the movie Nigger Film Menace 2 Society. Trying to find out more about the enemy. A good recognition.,0
People on this site are sometimes retarded,0
"@Huffingtonpost im american, don't give 2 shit about beans, ship beans back",0
@Oskzilla you fuck no -te gay.laugh out loud,0
"@Jizttthescene and how do I assume that shit
, hmm because you don't know what the hell you're talking about crackers these days.",0
"In real life and online, I follow this. I'm sorry, good people, but just because I look like a border bunker does not mean that I am one. Born here",0
"@_Iamken you will make the team, her trash niggas.Laugh out loud",0
@Checha__ to leave my nigguh,0
"@miranda_mills well, let's fight with fagot ginger",0
"Faux noise gifts do not like molester duck, racist slavia, #homofob #teabagger Darling Phil Robertson either http://t.co/5gt6zvgqxy",0
RT @arbogucci: Brandon phelps a hoe bottom nigga and wen see him to snatch him as yes lil bitch is #300,0
"Dracu 'păsărică, dracu -i gura, dracu -i fundul pentru că ea urâtă",0
@Therealcvl and @Coryholmes24 are fagots.kbye.,0
RT @waavylee: balls of Ashy @yattabing: @trelaire1st: Real women do this http://t.co/vg5dbqh8at&#8221; and true fagots let them do this .. smh,0
Crew Neck Ass Nigguh,0
"Hey @rSherman_25 you are a nigger #racismisaliveandwellbro, learn from other blacks in the league on how to drive you",0
"Rt ""@_thatgapeach: & amp; all my niggas hot boys, so do not bring ice to this bitch &#128130; &#8221;",0
"RT @Benjaminnorton: Do you remember the Nazis ""yellow badge"" used?
Israel causes Muslim women to wear a yellow badge to pray in the Al-Aqsa.
H &#8230;",0
"@rroscafe we wish the yankei, right? I feel that I am very good to hate them.",0
I just want to cut this MF neck,0
"! Now, not on black, regional about sap. Save anything on twitter. Make fun",0
"@Tyler_weddle_23: &#8220;@Sexualgif: ""I hate that already dig"" &#128514;&#128128; http: //t.co/jzbccsn75h&#8221; &#128514;&#128514;&#128514; this shit cracks me!",0
RT @poochda63: I am going to remove the garbage and a dark leather nigga -stole my cursed garbage,0
"Rt'in propriul tău rahat acum pizda ce glumă ai ajunge la fel ca toate celelalte, fără spectacol, rahat de pui mamă dracu '",0
"@Heyyayeled, I have to repeat u white garbage",0
@Delaney_guinan you did a good job doing that and you don't send messages to the bassop,0
RT @gottaluvlexci_: &#128557;&#128557;&#128557;&#128557;&#128557; RT @myhips_dntlie: tight pants and colors !!! You look like a beech! &#128557;,0
"@Softestmuffin @_Tee13 @Torahblaze will convince you that it is a slab, you, a black liver believes you are a black whore",0
"Look at this coon bottom nigga here ..... sitting on a cursed toilet, looking around for his manhood ... &#8230; http: //t.co/3wypsnrlu3",0
@lcxancilleri fagot,0
@Impassive,0
@Barbod6fcb @_cblaze @oddbeast cracker jack close hell,0
I heard that the whore has to thank them,0
"@Heilsidious Sion is a phagot. Very Meh Ganks pre-6 and post-6 Ganks are still pretty meh, he is just a tank, nothing special imi mao +",0
Lakers are garbage right now.,0
@Leonbaptist Te idk in spikes mouth on welfare with 6 children and 3 dads for children?,0
"RT @Moisessp14: Look now, now you are a stupid pregnant slut lol",0
"RT @ivan_splash: ""Did you call me bitch?""
""I said you act as one""
""So you only called me a nigga""
""Shut up"" slut """,0
Well you have phagots.So permit to stop only with all s/o and r/t.nimeni does not fuck about what you think about other people. Probably lied anyway,0
&#8220;@Boojieque: &#128514;&#128169;RT @webbmadethis: Lemme finds that niggaz has left the dogs on your faces &#8221; &#128557; niggas is weird,0
"He is not a shit girl, &#128175;made a bitch made Nigga!",0
RT @defendwallst: Tell me how you really feel.,0
The Roman Catholics are garbage. These give the Catholics in Europe a bad name.,0
@lnsightful @zt_supreme @unccr4fted @yopapi_chulo omg do not please call me idiot ... we are in kindergarten the fagot of fagot,0
People get more and more every day,0
@Erintaylor14 @bros82 both of course you want to give a free passage to every border jumper of this country you two are okay here,0
@Sophhh_marie ugly emo garbage,0
"Fuckkkkk !!! my nig a g tho, will come back",0
"And I'm definitely in the top 3 at the Makin Beats in the city, but all blacks like trap beats so you probably won't recognize that",0
"@_womanoverboard ""nigger""",0
"@Staccs_wnt_fold you tell me, coon.",0
These blacks were late ... LMFAO,0
"RT @killalylsimps: Miley Cyrus Pussy probably tastes like a wet dog, has a negative ass, and the whore looks like Justin Bieber, it is so Ove &#8230;",0
@datoomey2 fuck 'fagot,0
@Pablelyandrew was Paul McCartney Fagot,0
"RT @plainblack_d: Get these garbage, go out on my stadium !!! &#128514;&#128514;&#128514;",0
Niggas to be in feelings when I find Hoe Fuckin another nigga #stopsavinthehoes,0
"So many whipped digs, you would have thought we were still in slavery",0
Truth RT @adolfhibst,0
"@Passit2liv hit a bitch, it is not like you could see the bruises",0
Just delay Retweet Fuckry,0
"@kieffer_jason @zach_smith98 @nathandevlin, why the hell is still talking about shit.",0
"@Harveylevintmz @sly309 they want what I received, I want what they have, America.They received the word nigger, I want to",0
"""Who the hell you call Jiggaboo, Nigga?!""",0
Fuk wit has true nicca,0
I wonder if that Latin strategy works?,0
"If a spike ever talks to a white person and the white person kills them, it is self -defense.",0
RT @kidnapyogranny: if you don't want your broken heart then don't check a black that entertains the dig,0
"Man, around today, that the nation has hit Tony while he drives the day ... this was almost thrown to me ...",0
&#8220;@_ Bitchbuh: Draw that Nigga and Shorty's whore &#128299;&#128514;&#8221; &#8252;&#65039;&#8252;&#65039;,0
