text,labels,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
bitch nigga,0,0.9803398251533508,0.025491029024124146,0.9233500957489014,0.02526068687438965,0.03218604996800423,0.0067634922452270985,0.015388025902211666,0.03819505497813225,0.18875421583652496,0.012563204392790794,0.006287878844887018
"*chops* *does bird call, flaps hands*",0,0.017048761248588562,0.16815997660160065,0.031942274421453476,0.007213806267827749,0.7197794914245605,0.03631989657878876,0.1516103297472,0.014168416149914265,0.06967736035585403,0.043812524527311325,0.018135620281100273
that's true idk why your even in this convo you dumb nigger attention whore,1,0.9837626218795776,0.03342190384864807,0.9303050637245178,0.025378404185175896,0.028655126690864563,0.0071516442112624645,0.014688285067677498,0.03282538056373596,0.13409657776355743,0.017471928149461746,0.007860934361815453
they are wrong you are a nigger always causung mischief among ur own people,1,0.9846100807189941,0.030772976577281952,0.9400926828384399,0.03912290558218956,0.0210976991802454,0.006842789240181446,0.013946953229606152,0.03836849704384804,0.15954874455928802,0.015623711049556732,0.007446554489433765
Ray J is the perfect example of what happens when you give a lame nigga some pussy.,1,0.9754580855369568,0.054805342108011246,0.8491104245185852,0.010208375751972198,0.05423304811120033,0.00697585754096508,0.05043939873576164,0.041130561381578445,0.11339163780212402,0.011635066010057926,0.013439169153571129
This bitch buys sparkling water.,0,0.9689248204231262,0.028291484341025352,0.876251757144928,0.008022229187190533,0.05520395189523697,0.007205931935459375,0.01983998529613018,0.03876930847764015,0.22759798169136047,0.012326430529356003,0.006636814214289188
"""&amp; alla my niggas hot boys , so don't bring no ice in this bitch",1,0.9843279123306274,0.031316906213760376,0.9332724213600159,0.02870165929198265,0.027762101963162422,0.007623857818543911,0.015209618024528027,0.033949993550777435,0.14252743124961853,0.01495946105569601,0.007999270223081112
like bitch and a gram,0,0.9745518565177917,0.02575818821787834,0.8933454155921936,0.012968432158231735,0.04238268733024597,0.007157836575061083,0.017357347533106804,0.03630305826663971,0.2051069438457489,0.011429233476519585,0.006484557408839464
"""Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes ....dudes a fag",1,0.7686611413955688,0.11702536791563034,0.6848406195640564,0.004196501336991787,0.26162824034690857,0.008255974389612675,0.03080342710018158,0.024230733513832092,0.10762317478656769,0.09868922084569931,0.009656380861997604
Fuuuuuuuuck that bitch. #Snowpiercer,0,0.9836511015892029,0.030172264203429222,0.9235591292381287,0.024928677827119827,0.035738736391067505,0.008381138555705547,0.016023673117160797,0.028917329385876656,0.12151113897562027,0.015750713646411896,0.008020419627428055
"*goes to olive garden* *Turns into a cracker* "": *goes black friday shopping* *turns into a nigger*""",1,0.910325825214386,0.04872298240661621,0.7617716193199158,0.00420618848875165,0.19628511369228363,0.007120484486222267,0.040984708815813065,0.026094740256667137,0.1358031928539276,0.019688894972205162,0.006673386786133051
these hoes ain't loyal,0,0.9808456897735596,0.027562271803617477,0.9351592063903809,0.025304943323135376,0.02083578146994114,0.006180673837661743,0.012673592194914818,0.05199166387319565,0.2587592601776123,0.012695233337581158,0.006257303524762392
Mama said no pussy cats inside my dog house,0,0.4902225434780121,0.050515495240688324,0.46380093693733215,0.011854315176606178,0.12292914092540741,0.006388774607330561,0.026433711871504784,0.040689606219530106,0.25145795941352844,0.021649327129125595,0.0051206867210567
Bitches be having a nigga but want to be another nigga WCW bitch it don't work like that,1,0.9826186895370483,0.02746599167585373,0.939290463924408,0.022407246753573418,0.0246704313904047,0.007066675461828709,0.012207281775772572,0.04886236414313316,0.271391361951828,0.014471338130533695,0.0067720599472522736
"5 bags of chips, 3 Rice Krispies, 3 seeds, 3 gummies, a pop tart, some crackers, 3 powerades, and a water yuhhh I'm good lol",0,0.018235405907034874,0.10159055143594742,0.018082039430737495,0.007217389065772295,0.9871202111244202,0.18286415934562683,0.7676481008529663,0.006124014500528574,0.012546680867671967,0.060437437146902084,0.0776529535651207
If I was Obama Id call a press conference &amp; slit joe bidens neck on live tv just 2 show these crackers I mean business,1,0.9815842509269714,0.07092268019914627,0.8800161480903625,0.013744214549660683,0.07382400333881378,0.009324934333562851,0.049228448420763016,0.026150105521082878,0.05148933082818985,0.017933612689375877,0.016908157616853714
Nigga screamed like a Lil bitch lol,1,0.9726740121841431,0.02705729939043522,0.8740628957748413,0.015539424493908882,0.4205777049064636,0.03210757300257683,0.05801786854863167,0.023259954527020454,0.12775905430316925,0.025976473465561867,0.013005129061639309
"The nations know who we are, but we rather be real niggers &amp; bad bitches.",1,0.9769558310508728,0.03067922778427601,0.9062574505805969,0.015987955033779144,0.030600715428590775,0.006178673822432756,0.026822272688150406,0.05374520644545555,0.25125253200531006,0.008247393183410168,0.007134620565921068
Dat bitch wild as shit lls,0,0.9837421178817749,0.029153794050216675,0.9283003211021423,0.03565806522965431,0.026161057874560356,0.00822028424590826,0.014612222090363503,0.031793173402547836,0.13023161888122559,0.016380537301301956,0.008137776516377926
kill yourself ugly ass monkey looking shit,1,0.9836558103561401,0.025611285120248795,0.9432765245437622,0.05326104536652565,0.021154949441552162,0.007033355534076691,0.013922683894634247,0.03908364474773407,0.17285305261611938,0.014339457266032696,0.006969156209379435
Apartheid. : pedestrian check = show me your freedom papers you darkies.,1,0.9837364554405212,0.03618202358484268,0.9630815386772156,0.10458024591207504,0.01862272620201111,0.007071716245263815,0.013520549051463604,0.04474562779068947,0.15305116772651672,0.03035968728363514,0.00766986608505249
lmao nigga shoulda said I would be balless bc dat cold bitch wont stop blowin me#swaagg,1,0.9514119029045105,0.05400579795241356,0.8223367929458618,0.006978025194257498,0.6444787383079529,0.02986646257340908,0.07987569272518158,0.019804533571004868,0.08581685274839401,0.053056273609399796,0.015681259334087372
this is a joke right? You're on here like ugh I wish I was a jap and tweeting in gook and shit and jerkin to hentai.,1,0.9793087840080261,0.038139812648296356,0.8894387483596802,0.010012100450694561,0.12606586515903473,0.010175126604735851,0.03290524706244469,0.022870909422636032,0.08808859437704086,0.02149054780602455,0.009423528797924519
Can't none of them hoes swim : they renamed that bitch the yacht club,0,0.981205940246582,0.030180973932147026,0.9283936023712158,0.01805025152862072,0.04674170911312103,0.00794460903853178,0.01581679657101631,0.03165186941623688,0.16179901361465454,0.017216665670275688,0.006729688961058855
"yes now get off twitter, you lame negros should have never learned how to use the Internet",1,0.9830639958381653,0.030084678903222084,0.9503194689750671,0.026432588696479797,0.02493317425251007,0.005615665577352047,0.012198102660477161,0.047354310750961304,0.2400548756122589,0.017597857862710953,0.005857377778738737
dyke ron,0,0.07085581868886948,0.1073828712105751,0.12207517772912979,0.014089164324104786,0.11186203360557556,0.006010434590280056,0.03056681528687477,0.03668104112148285,0.161374032497406,0.025095989927649498,0.006853679660707712
"Niggas probably be watching me like ""Look at this Uncle Tom ass Rasta""",1,0.9827112555503845,0.030473947525024414,0.9173145890235901,0.020470118150115013,0.03562844544649124,0.007420094218105078,0.017546098679304123,0.033386386930942535,0.14338447153568268,0.013312903232872486,0.007605261635035276
3 MOST COMMON WHITE PEOPLE ACTIVITIES: 1. Wearing Tapout 2. Shooting up schools 3. Calling you a nigger on Xbox,1,0.9855491518974304,0.033097296953201294,0.947933554649353,0.09675610810518265,0.019495436921715736,0.00766686862334609,0.017622491344809532,0.04321671277284622,0.14337198436260223,0.014676288701593876,0.008581881411373615
I go to take the trash out and a darkskin nigga stole my damn garbage,1,0.9826955795288086,0.025473805144429207,0.9558377265930176,0.04365759715437889,0.01983589120209217,0.006118664983659983,0.010143029503524303,0.049046941101551056,0.2663864493370056,0.016899380832910538,0.0057114423252642155
All these bitches &amp; niggaz with they imaginary haters .....,1,0.9840261936187744,0.030187396332621574,0.9220120906829834,0.024974174797534943,0.03011341206729412,0.008436487056314945,0.017514823004603386,0.03355328366160393,0.13799956440925598,0.013343604281544685,0.008382399566471577
"SOO guys those tweets are bullshit. Be you.. And if the bitch ""is to stupid what she wants"" then she not stupid It's that she doesn't want u",0,0.9846444129943848,0.03275168314576149,0.9395941495895386,0.02906319871544838,0.023322436958551407,0.0068073091097176075,0.014793634414672852,0.039786260575056076,0.16448736190795898,0.01533420104533434,0.0077840411104261875
When a hoe go back to her roots,0,0.781974732875824,0.07690012454986572,0.6333728432655334,0.018340948969125748,0.02479488030076027,0.0025908786337822676,0.07226479798555374,0.12605929374694824,0.258647620677948,0.009383893571794033,0.008385784924030304
I sho do miss my Uncle Tom,0,0.0417981781065464,0.0365939624607563,0.12454546242952347,0.06845857948064804,0.05036196485161781,0.024783726781606674,0.028190091252326965,0.4894294738769531,0.9759984612464905,0.01728064939379692,0.012812092900276184
"bitch get out dem feelings and get some new dick """,0,0.9797132015228271,0.0284564346075058,0.8954949378967285,0.014011548832058907,0.041215743869543076,0.0079486770555377,0.01957388035953045,0.035138022154569626,0.16794945299625397,0.010863251984119415,0.007342509925365448
Should I take a nap though too kill a mocking bird or nah?,0,0.17617665231227875,0.39548274874687195,0.3381384015083313,0.20604322850704193,0.020290778949856758,0.00225998368114233,0.027844266965985298,0.13845188915729523,0.17745068669319153,0.09203074872493744,0.010250532999634743
what a ratchet ass bitch bet she felt dumb,0,0.9829742908477783,0.028423545882105827,0.9262952208518982,0.021617164835333824,0.029955072328448296,0.00744503503665328,0.015104743652045727,0.036126311868429184,0.16997772455215454,0.01397587452083826,0.007204285357147455
First game first play. DAT can fuck my bitch,0,0.9812434315681458,0.031574223190546036,0.9126669764518738,0.02392643503844738,0.030083026736974716,0.007345997262746096,0.015333602204918861,0.02954372949898243,0.12307891994714737,0.015486182644963264,0.007845102809369564
I'm finna up my bag so I'm cutting you weak hoes off,0,0.9663740396499634,0.08287107199430466,0.7081658244132996,0.012424961663782597,0.2034681737422943,0.01941223070025444,0.29061245918273926,0.027951639145612717,0.04396143928170204,0.012454443611204624,0.04113558307290077
"Playing to white guilt lasted one last time, whitey felt 'absolved', it ends today. It ends in the fields/suburbs of Pennsylvania.",1,0.3288140892982483,0.2686043679714203,0.38078954815864563,0.011061863973736763,0.0609530471265316,0.002656991360709071,0.10224433988332748,0.10547320544719696,0.24717697501182556,0.026770735159516335,0.012014932930469513
or you're a fag.,1,0.9647676944732666,0.026657268404960632,0.8862034678459167,0.013391136191785336,0.032888300716876984,0.004849881865084171,0.018551934510469437,0.04902028292417526,0.2659623622894287,0.010190751403570175,0.0051288604736328125
Philly full of these type hoes. Broke bitches!,0,0.9859099388122559,0.030890414491295815,0.9448565244674683,0.03845108672976494,0.024774054065346718,0.007645878009498119,0.014785532839596272,0.03819262608885765,0.15782314538955688,0.015648048371076584,0.007942523807287216
"Fucking faggots aren't from or live in DC, Maryland or VA",1,0.9839109182357788,0.03195749968290329,0.9342990517616272,0.02560369297862053,0.027003813534975052,0.007246506400406361,0.014481635764241219,0.037191711366176605,0.15867315232753754,0.015052353963255882,0.007481459528207779
"If you kill all cops and cracker babies, what next?????? Black states, white states, and Latino states? Isn't that moving backwards?",1,0.9799656867980957,0.04476025328040123,0.9752641916275024,0.23047055304050446,0.008380917832255363,0.004897816106677055,0.01053101010620594,0.10952065140008926,0.3481675684452057,0.04549258202314377,0.007593016140162945
Mayweather is a pussy hes only winning cus he picks his fight and he picks the nobody fighters . #fightPacquiao,1,0.9675626754760742,0.05121184140443802,0.821188747882843,0.005450122524052858,0.07534864544868469,0.007920942269265652,0.041331350803375244,0.031862445175647736,0.12165761739015579,0.013235582038760185,0.011821305379271507
Oregon losing IN OREGON ahhhahahaha faggots,1,0.8552576899528503,0.03882428631186485,0.7484977841377258,0.012797686271369457,0.8704789280891418,0.049342501908540726,0.10851077735424042,0.018639028072357178,0.10895859450101852,0.09054727852344513,0.013276948593556881
Fat bitch,0,0.9768889546394348,0.0244890209287405,0.905155599117279,0.0209368746727705,0.027991387993097305,0.006181918550282717,0.015479176305234432,0.037602610886096954,0.18966537714004517,0.011084777303040028,0.006069793365895748
"#AZmonsoon lot of rain, too bad it wasn't enough to wash away the teabagger racist white trash in the state. #Tcot #teaparty #azflooding",1,0.876815676689148,0.030478784814476967,0.8908833861351013,0.021533802151679993,0.05046430602669716,0.006325852125883102,0.01918388344347477,0.20000804960727692,0.8226935267448425,0.02030092105269432,0.00468790577724576
"who did you rob, them hoes like 4 online",0,0.982553243637085,0.035417236387729645,0.959377646446228,0.08006517589092255,0.017687559127807617,0.007452554535120726,0.009599084034562111,0.043542880564928055,0.1687951534986496,0.04241403192281723,0.007882783189415932
hoe don't make me put up screenshots of your texts to me hoe,1,0.9846627712249756,0.03345847874879837,0.9498397707939148,0.04528967663645744,0.023347290232777596,0.006487049162387848,0.01231830008327961,0.03737323731184006,0.15175452828407288,0.020486583933234215,0.007098978850990534
"you out yo mind. Rose colder than Kim, &amp; way more down to earth. Kanye bitch give him more problems than Wiz's does.",0,0.9768482446670532,0.029379667714238167,0.8995040059089661,0.012832838110625744,0.0360054112970829,0.006975471507757902,0.021124912425875664,0.05240685120224953,0.2781795263290405,0.009921737015247345,0.006810666061937809
Nobody is going to say anything about how unloyal Sterling's side bitch is?,0,0.9770110249519348,0.02422458305954933,0.9351926445960999,0.02110985480248928,0.021840618923306465,0.006118543446063995,0.010280958376824856,0.06479623913764954,0.4127155542373657,0.01339863333851099,0.005284513346850872
"If yo pussy good my ""Pullout"" game weak!!",0,0.9460317492485046,0.04445924982428551,0.8695834279060364,0.015546177513897419,0.030041521415114403,0.0033248462714254856,0.02242213860154152,0.08173150569200516,0.3214896321296692,0.013546649366617203,0.00551418773829937
BORING&amp;HACK allah and mohamed are also against fags.PLEASE mention them as well.did God take away your balls as punishment?,1,0.9501140117645264,0.11952269822359085,0.8800060153007507,0.04046590253710747,0.030622044578194618,0.0034556444734334946,0.05369589477777481,0.05784036964178085,0.09008243680000305,0.03905251994729042,0.011145690456032753
#Iowa is full of white trash,1,0.9809561371803284,0.028468523174524307,0.9627308249473572,0.08492645621299744,0.01688883826136589,0.005267234519124031,0.011368470266461372,0.06111464649438858,0.2679029107093811,0.017762228846549988,0.005445162300020456
"As a girlfriend, you gotta accept the fact hoes gone be all up in his face. But as a boyfriend, he better let them hoes know wassup.",0,0.9227613806724548,0.13278159499168396,0.6000966429710388,0.0069638947024941444,0.38268768787384033,0.022784048691391945,0.39448779821395874,0.03247673436999321,0.0589597150683403,0.01916063204407692,0.05061209946870804
"fuck ray rice ,someone crack that bitch",1,0.9831287264823914,0.02983815036714077,0.9277383089065552,0.029266787692904472,0.028744792565703392,0.007901259697973728,0.014118417166173458,0.03119986318051815,0.1318337768316269,0.017114434391260147,0.007803665939718485
Stop sayin my gov. Name fuck wrong widd u bitch is u stupid,0,0.9839420914649963,0.03267883136868477,0.9350626468658447,0.032544855028390884,0.026453059166669846,0.007796683814376593,0.013742643408477306,0.03138769045472145,0.12827783823013306,0.019535919651389122,0.008319511078298092
you look like a welfare bitch compared to Latinas I date and fuck. You need fashion and makeup tips tbh,1,0.9849302768707275,0.030240094289183617,0.9359005689620972,0.024257922545075417,0.03146500885486603,0.008024798706173897,0.014251073822379112,0.034501247107982635,0.15795180201530457,0.016658758744597435,0.007770948577672243
Bruh this niggah always falls asleep !,0,0.9760853052139282,0.024458086118102074,0.9274274110794067,0.01776578091084957,0.03508232533931732,0.0064101992174983025,0.011496037244796753,0.04656975716352463,0.29617705941200256,0.01627025380730629,0.005282439291477203
Every spic cop in #LosAngeles is loyal to the #LatinKings,1,0.04140068218111992,0.6381970643997192,0.04446898773312569,0.009533424861729145,0.5181158781051636,0.026595359668135643,0.20997993648052216,0.02130679413676262,0.0376598946750164,0.08071167767047882,0.07481584697961807
If your twitter is private but your Instagram is public u r probs a trash talking thot,0,0.9813843965530396,0.03131094202399254,0.9231544137001038,0.01983075588941574,0.0307396799325943,0.0068799410946667194,0.015427375212311745,0.034219976514577866,0.15735843777656555,0.014269385486841202,0.007047836668789387
Smh u niggers &amp; ur music knowledge,1,0.9790619015693665,0.03245210275053978,0.9339933395385742,0.018494194373488426,0.0344572588801384,0.006278949789702892,0.01402658224105835,0.03633132949471474,0.17438995838165283,0.02107664942741394,0.006832148879766464
look at this nigger ass nigger shit right here,1,0.9844136238098145,0.02885410562157631,0.9358930587768555,0.03502020239830017,0.025233333930373192,0.007858353666961193,0.013965319842100143,0.034395840018987656,0.14837422966957092,0.015608294866979122,0.0077219014056026936
"Only rich white liberals know what's best for black people. If they don't see that, they're obviously Uncle Toms.",1,0.9691939353942871,0.06083226576447487,0.8885877728462219,0.00909229926764965,0.04400017112493515,0.004882831126451492,0.03981390595436096,0.05569259822368622,0.14426261186599731,0.014299821108579636,0.009716572239995003
haha lml wrd no nah de pussy shit lol,0,0.7886360883712769,0.03441698104143143,0.6326866149902344,0.015745297074317932,0.9171447157859802,0.0672415941953659,0.16882926225662231,0.013363977894186974,0.06690981984138489,0.08501644432544708,0.01632840558886528
The last time your pussy was salmon pink was. ....,0,0.013784210197627544,0.40180984139442444,0.032559268176555634,0.013613175600767136,0.8528960347175598,0.09061717987060547,0.12362166494131088,0.023481734097003937,0.10503049194812775,0.13146734237670898,0.043488454073667526
Only fuck niggas would wanna continue to mess with these messy ass bitches vs. somebody who HAS been down for them all a,1,0.9842350482940674,0.030662348493933678,0.935197114944458,0.03105853497982025,0.0233070719987154,0.007601414807140827,0.01388496346771717,0.036685001105070114,0.1582222729921341,0.01584402285516262,0.00792638398706913
Here is a #MichaelBrown supporter. She says whites are just evil albino black babies. Seriously? #tcot,1,0.9660195112228394,0.11010590940713882,0.9114980697631836,0.01784735918045044,0.08044970780611038,0.008043404668569565,0.031911108642816544,0.03417308256030083,0.052664030343294144,0.08304589241743088,0.013214685954153538
this is a joke right? You're on here like ugh I wish I was a jap and tweeting in gook and shit and jerkin to hentai.,1,0.9793087840080261,0.038139812648296356,0.8894387483596802,0.010012100450694561,0.12606586515903473,0.010175126604735851,0.03290524706244469,0.022870909422636032,0.08808859437704086,0.02149054780602455,0.009423528797924519
Somebody call an ambulance because these bitches dieing for attention,0,0.9803459048271179,0.02856438048183918,0.9440131187438965,0.052156370133161545,0.019155146554112434,0.00493716960772872,0.015533310361206532,0.049672722816467285,0.20883700251579285,0.013314280658960342,0.00609093951061368
You hoes need to stop dressing y'all kids as Migos and Rappers that y'all fucked. Lil nigga just wanted to be a power ran,1,0.9847555756568909,0.03431147336959839,0.9224783778190613,0.021878981962800026,0.03339201584458351,0.008890443481504917,0.018569497391581535,0.03231106698513031,0.12210489064455032,0.015164602547883987,0.009908288717269897
"If you dont see the connection between legitimizing the queer lifestyle, and an increase in STD's and sexual deviancy- yo ...",1,0.6722835898399353,0.21922500431537628,0.8029125332832336,0.07451748847961426,0.014732420444488525,0.00241393712349236,0.020257368683815002,0.18609552085399628,0.3685024082660675,0.09175119549036026,0.008846493437886238
I don't fuck with these hoes &amp; I don't fuck with niggas that's fuckin these hoes,1,0.9844757914543152,0.03185750171542168,0.9189812541007996,0.0311774592846632,0.027727365493774414,0.010006983764469624,0.018747245892882347,0.03167792409658432,0.1197451800107956,0.014222098514437675,0.010539802722632885
back up faggot,1,0.9796035885810852,0.02663791924715042,0.9094415307044983,0.01826523058116436,0.03679269924759865,0.007481866981834173,0.01625772751867771,0.032759759575128555,0.15922315418720245,0.013531429693102837,0.006773798726499081
New show:Thursdays with Jinxy broadcast from the moon it's made of chunky blue cheese you know,0,0.011731657199561596,0.6740984916687012,0.017988143488764763,0.015766087919473648,0.929502546787262,0.09070359915494919,0.3545820415019989,0.014164266176521778,0.02562977373600006,0.16437871754169464,0.10758168995380402
back up faggot,1,0.9796035885810852,0.02663791924715042,0.9094415307044983,0.01826523058116436,0.03679269924759865,0.007481866981834173,0.01625772751867771,0.032759759575128555,0.15922315418720245,0.013531429693102837,0.006773798726499081
He gotta be colored,0,0.07967623323202133,0.30038172006607056,0.15496262907981873,0.01897699385881424,0.0900406688451767,0.007023236248642206,0.021604470908641815,0.046496979892253876,0.1682867854833603,0.07685256749391556,0.01324524451047182
Shut up faggot,1,0.9792243838310242,0.02473299950361252,0.9190624952316284,0.019890885800123215,0.030322154983878136,0.006895117927342653,0.013468985445797443,0.037161774933338165,0.20160871744155884,0.012832602486014366,0.0060795508325099945
Giving you that trailer park trash. #transformthursday #ladykimora #vegasqueens #vegasshowgirls,1,0.8849003314971924,0.055824752897024155,0.8618412613868713,0.01351822167634964,0.04566948115825653,0.0026302924379706383,0.0159060787409544,0.05710446834564209,0.25534141063690186,0.022021641954779625,0.0038587036542594433
Cousins looking for bitches I hope : THE FUCK IS THIS?,0,0.9834360480308533,0.03285765275359154,0.9584226608276367,0.06361375004053116,0.026243796572089195,0.00957656092941761,0.00975770317018032,0.03852464631199837,0.15858295559883118,0.06258554756641388,0.008703404106199741
Tell me how you really feel. : those little #ISIS faggots usually have bags over their heads anyway.,1,0.9630164504051208,0.08319714665412903,0.8874509334564209,0.022208387032151222,0.023705821484327316,0.0031827588099986315,0.06870897859334946,0.07864608615636826,0.12899570167064667,0.013329017907381058,0.010691175237298012
Lil hoe,0,0.9755151867866516,0.028209814801812172,0.8667567372322083,0.01126386970281601,0.07201921939849854,0.009566047228872776,0.028822587803006172,0.032955851405858994,0.16623514890670776,0.009969018399715424,0.007762968074530363
you don't know what your talking about retarded faggot,1,0.9830995798110962,0.033066198229789734,0.9309185743331909,0.027363082394003868,0.026546025648713112,0.007390837650746107,0.014027124270796776,0.032636966556310654,0.13548143208026886,0.018282895907759666,0.008054719306528568
omg gtfo white faggot,1,0.9797373414039612,0.031185591593384743,0.9202045798301697,0.01808990351855755,0.06463505327701569,0.008477997034788132,0.017798161134123802,0.026727726683020592,0.1147182285785675,0.022004008293151855,0.007104415912181139
Hungry then a hoe,0,0.9711385369300842,0.02280101180076599,0.9283102750778198,0.022096605971455574,0.02301350235939026,0.00586484931409359,0.010395278222858906,0.06941743940114975,0.4328491687774658,0.01202365942299366,0.00487247109413147
Nigga gone have to get a room like a bitch,0,0.9810514450073242,0.024546796455979347,0.9503318667411804,0.048221785575151443,0.016497479751706123,0.005919519811868668,0.009416022337973118,0.05487470701336861,0.321362167596817,0.01456284336745739,0.005588247440755367
Dat bitch Katy Perry Can Suck Skin Off Of my Dick,1,0.97845059633255,0.026714734733104706,0.8913352489471436,0.012539492920041084,0.05263446271419525,0.009100645780563354,0.018754124641418457,0.03148428350687027,0.16561678051948547,0.011926895007491112,0.007448661606758833
"The nations know who we are, but we rather be real niggers &amp; bad bitches.",1,0.9769558310508728,0.03067922778427601,0.9062574505805969,0.015987955033779144,0.030600715428590775,0.006178673822432756,0.026822272688150406,0.05374520644545555,0.25125253200531006,0.008247393183410168,0.007134620565921068
"about to drunkenly get a free 3D printed bracelet that says ""fake ho""",0,0.6091638803482056,0.11302796006202698,0.6133131980895996,0.008180527947843075,0.6582276225090027,0.019086288288235664,0.04885948449373245,0.03655804693698883,0.2397526055574417,0.10958294570446014,0.010250439867377281
The thing about working with black people. These bitches never on fucking time then wanna complain about a short check. Bitch die.Today. now,1,0.9846997857093811,0.02809785306453705,0.9547379016876221,0.045096058398485184,0.01846936158835888,0.0067579783499240875,0.01048149261623621,0.04553757980465889,0.23052623867988586,0.018704736605286598,0.006718634627759457
bitch shut the fuck up goddam your a slut bitch whore nigga,1,0.983996570110321,0.0288395993411541,0.9369556307792664,0.03253285959362984,0.025705112144351006,0.00767661165446043,0.013355626724660397,0.034253545105457306,0.15407994389533997,0.01633315533399582,0.007433954160660505
Jihadis are running a claim that the King of #Saudi Arabia died two days ago. Must be the bombs falling on em that r making em hallucinate.,0,0.8168362975120544,0.05668390914797783,0.8824149370193481,0.7805840969085693,0.006691246759146452,0.0028343552257865667,0.009222506545484066,0.16193972527980804,0.4188286364078522,0.05087469518184662,0.0052938312292099
".we got 1, except eric holder gave them 2 the beaners 2 kill americans! guess he is race blind!",1,0.8343505263328552,0.13996656239032745,0.8474108576774597,0.049284677952528,0.015677807852625847,0.0019139433279633522,0.018987378105521202,0.09319710731506348,0.18843895196914673,0.052550312131643295,0.006975725758820772
cause everyone just loves yo bitch ass rite? Yea sure...,0,0.9352710843086243,0.039503537118434906,0.5987383723258972,0.004505663178861141,0.47448357939720154,0.050504520535469055,0.1553678661584854,0.0147185567766428,0.04858957603573799,0.014828870072960854,0.028726493939757347
I didn't forsake all other bitches for my wife to be getting fucked on by another nigga. and you know she married? you gotta die.,1,0.9732666015625,0.02822229452431202,0.9349565505981445,0.02799762412905693,0.016227280721068382,0.0053210873156785965,0.016155246645212173,0.11129317432641983,0.5034936666488647,0.011121535673737526,0.005975476931780577
Why you think all these niggas end up with all these kids? Fucking ugly bitches,1,0.9850757718086243,0.03032822720706463,0.9486181735992432,0.03961826115846634,0.02266601100564003,0.007919618859887123,0.011792413890361786,0.03658945858478546,0.16664718091487885,0.021504942327737808,0.007750188000500202
#TweetLikePontiacHolmes I do the Pontiac sprinkler... Nigga nigga nigga nigga spic spic spic spic nigga nigga nigga nigga,1,0.821471631526947,0.07456344366073608,0.5424728393554688,0.0024185404181480408,0.6654022932052612,0.02125212363898754,0.14991450309753418,0.015438194386661053,0.06454071402549744,0.031510502099990845,0.017103256657719612
Lol Nicca dime game got soo much clout niccas goin to da store to buy sum dice,1,0.1968628168106079,0.1211947500705719,0.17070984840393066,0.0052713206969201565,0.9422858953475952,0.05246737226843834,0.24870291352272034,0.011865219101309776,0.05378575995564461,0.13277098536491394,0.023095298558473587
I knows y'all white folk only be playin wit me. I colored and I knows my place,1,0.7537224292755127,0.19499988853931427,0.4236392676830292,0.00468076765537262,0.2334478348493576,0.007600716315209866,0.2955121695995331,0.031312741339206696,0.057857051491737366,0.017252394929528236,0.033300839364528656
mom why can't u just accept me for the bad bitch i am,0,0.9792118072509766,0.024885863065719604,0.9365577101707458,0.019672252237796783,0.026117049157619476,0.0062594180926680565,0.011905140243470669,0.05504263564944267,0.34284457564353943,0.013469726778566837,0.0055730342864990234
Wake up bitches,0,0.9809305667877197,0.03551773726940155,0.8837810754776001,0.017324227839708328,0.04017641395330429,0.008273385465145111,0.025763437151908875,0.028737129643559456,0.09666243940591812,0.012805839069187641,0.010244911536574364
on my way to fuck ur bitch,0,0.9817757606506348,0.027011726051568985,0.9323483109474182,0.03129047527909279,0.022364431992173195,0.006713278125971556,0.01216910406947136,0.037889838218688965,0.18312084674835205,0.0144729008898139,0.006632847245782614
"all these Ciara songs are old to me bitches , they from like 2 weeks ago lml, #basicbitches",0,0.8668462634086609,0.06243906915187836,0.7290343642234802,0.0032474000472575426,0.4969702959060669,0.01597488671541214,0.05517447367310524,0.024449286982417107,0.1591968983411789,0.043449826538562775,0.010550165548920631
Smh hate that hoe,1,0.983394980430603,0.02377944625914097,0.9563393592834473,0.0712566077709198,0.017858687788248062,0.007327372673898935,0.00979656632989645,0.0448167659342289,0.23078489303588867,0.019873542711138725,0.006271343678236008
how about you wash my butthole out with your tongue you little faggot,1,0.9791032671928406,0.03390361741185188,0.8836116790771484,0.011893630027770996,0.06544792652130127,0.008805941790342331,0.025524606928229332,0.02615874819457531,0.1029910296201706,0.013199703767895699,0.00868714414536953
you knw where i am pussy i hate when u ask me tht,0,0.9838075041770935,0.026261409744620323,0.9508180022239685,0.051216185092926025,0.01815381832420826,0.007084449753165245,0.009916436858475208,0.04267742484807968,0.21601182222366333,0.019037600606679916,0.00664357328787446
If u not talking bout money or weed bitch I don't even wanna talk to you.,0,0.9832022786140442,0.028797786682844162,0.9357815980911255,0.024212487041950226,0.02408423088490963,0.006700215395539999,0.014492898248136044,0.0470319502055645,0.2261303961277008,0.012783740647137165,0.00671832961961627
when his hoes thought it was over:,0,0.9122307896614075,0.08521787077188492,0.8204637765884399,0.016132939606904984,0.028664089739322662,0.0020541190169751644,0.02537454105913639,0.05540822818875313,0.150729700922966,0.01797417923808098,0.005654361564666033
